Screen title @ Exact,ID,Region,Release date,Developer,Publisher,Tags,MAME filename,MD5,SHA1,SHA256,SHA512
Center Court,passingshot,World,1988,SEGA,SEGA,#input:joystick>8:buttons>4 #players:4:coop:vs #search:tate>ccw #genre:sports>tennis #arcadeboard:sega>system16b #unfinished:proto,cencourt.zip|passsht.zip,f6d51e102d3b771d13248f873710271b,3ebd31a1aefa7029d42dc94abb9123d6b6c34844,30ad33e033aa5dad9a71df07c948ed46e785792b3a9f64c2061f928a5b79f97d,aa124261b9f4d2385c21efe07c1d3ceb21e305ba634b21bc8c020c1b491707d2700b32f9e72fbd0839b3f7448245cd67cd6f1923d561dd06e86e1a012c01b1b5
Pebble Beach Golflinks: The Great Shot@ペブルビーチ ザ・グレートショット Pebble Beach Golf Links,pebblebeachgolflinksthegreatshot,Japan,1995-09-13,T&E,T&E,#input:joystick>8:buttons>1 #players:1 #genre:sports>golf #arcadeboard:sega>stv #lang:en #mameparent,pblbeach.zip,7dfa364e6bf1907e89157fb06ce0b009,56267680dee04cf8d027343612c74f6890cfe32a,16cbd267496f3271bb72160ac197ebfcecf2016f3254e8df1dc8a8e8ffd4e1c3,94f4e4d5a7a68cf5e97bc59740a51dbf8b2ee2cf61801f20d9fa88643343f733d70e17d87424bf075b29cc9bca893f8b0647a010e673031fa9daa09071fc68ee
Pengo,pengo,World,1982-09,SEGA,SEGA,#input:joystick>4:buttons>1 #players:2:alt #search:tate>cw #genre:action>maze:puzzle #arcadeboard:sega #set:1 #rev:c #mameparent,pengo.zip,7ce48eb1c1c150764704fde590686fd7,ed15315fe99638b82735979c96473fe8657f30e7,518be40540e944fc28a87a59859e2c6a40a50d7584a2e873acfb51a1844c6ce2,78dc7aa72069ea3f2dc8b77021a056f3c765f8abe3eda8499a29a8b82b21d2890232da94ed35ded9095630f36afcaf2231866495c650096d267ed037a40e7525
Pengo,pengo,World,1982,SEGA,SEGA,#input:joystick>4:buttons>1 #players:2:alt #search:tate>cw #genre:action>maze:puzzle #arcadeboard:sega #set:2,pengo2.zip|pengo.zip,7ce48eb1c1c150764704fde590686fd7,ed15315fe99638b82735979c96473fe8657f30e7,518be40540e944fc28a87a59859e2c6a40a50d7584a2e873acfb51a1844c6ce2,78dc7aa72069ea3f2dc8b77021a056f3c765f8abe3eda8499a29a8b82b21d2890232da94ed35ded9095630f36afcaf2231866495c650096d267ed037a40e7525
Pengo,pengo,World,1982,SEGA,SEGA,#input:joystick>4:buttons>1 #players:2:alt #search:tate>cw #genre:action>maze:puzzle #arcadeboard:sega #set:4,pengo4.zip|pengo.zip,7ce48eb1c1c150764704fde590686fd7,ed15315fe99638b82735979c96473fe8657f30e7,518be40540e944fc28a87a59859e2c6a40a50d7584a2e873acfb51a1844c6ce2,78dc7aa72069ea3f2dc8b77021a056f3c765f8abe3eda8499a29a8b82b21d2890232da94ed35ded9095630f36afcaf2231866495c650096d267ed037a40e7525
Pengo,pengo,World,1982,SEGA,SEGA,#input:joystick>4:buttons>1 #players:2:alt #search:tate>cw #genre:action>maze:puzzle #arcadeboard:sega #set:5,pengo5.zip|pengo.zip,7ce48eb1c1c150764704fde590686fd7,ed15315fe99638b82735979c96473fe8657f30e7,518be40540e944fc28a87a59859e2c6a40a50d7584a2e873acfb51a1844c6ce2,78dc7aa72069ea3f2dc8b77021a056f3c765f8abe3eda8499a29a8b82b21d2890232da94ed35ded9095630f36afcaf2231866495c650096d267ed037a40e7525
Pitfall II: The Lost Canverns,pitfall2tlc,Japan,1985-02,SEGA,SEGA,#input:joystick>8:buttons>2 #players:2:alt #genre:action>platformer #arcadeboard:sega>system1,pitfall2a.zip|pitfall2.zip,d08320ebc1112a63f94bbebffc03820d,7520eccc04220698cd31264e0839a0f3894ef793,4663820647b22f8155bc55bfcc441f78163e8b69f55b897d114606f0759028d9,50956af31dd37f9e6160ae94e9a6fb4349f2798be39989b42fa24c57b7398a1011a671d6c214173d5ccaa53397b29cc82f3cdec41016336cd686d969076b65c2
Pitfall II: The Lost Canverns,pitfall2tlc,World,1985,SEGA,SEGA,#input:joystick>8:buttons>2 #players:2:alt #genre:action>platformer #arcadeboard:sega>system1 #mameparent,pitfall2.zip,d08320ebc1112a63f94bbebffc03820d,7520eccc04220698cd31264e0839a0f3894ef793,4663820647b22f8155bc55bfcc441f78163e8b69f55b897d114606f0759028d9,50956af31dd37f9e6160ae94e9a6fb4349f2798be39989b42fa24c57b7398a1011a671d6c214173d5ccaa53397b29cc82f3cdec41016336cd686d969076b65c2
Pitfall II: The Lost Canverns,pitfall2tlc,World,1985,SEGA,SEGA,#input:joystick>8:buttons>2 #players:2:alt #genre:action>platformer #arcadeboard:sega>system1 #unlicensed:hack,pitfall2u.zip|pitfall2.zip,d08320ebc1112a63f94bbebffc03820d,7520eccc04220698cd31264e0839a0f3894ef793,4663820647b22f8155bc55bfcc441f78163e8b69f55b897d114606f0759028d9,50956af31dd37f9e6160ae94e9a6fb4349f2798be39989b42fa24c57b7398a1011a671d6c214173d5ccaa53397b29cc82f3cdec41016336cd686d969076b65c2
Poto Poto@ポトポト,potopoto,Japan,1994-03,SEGA AM3,SEGA,#input:joystick>8:buttons>1 #players:2:vs #genre:puzzle>drop #arcadeboard:sega>systemc2 #mameparent,potopoto.zip,9e0f2e2c7f64078db436b58f3e864a36,c98d93ecdf835c6d77d52b1c5b245ec34b0f8e7b,d125769d28106345af72f9d5550fa963a5880dd6632872a6af3a182273bc84e9,7ba0bafcad23396ed59cd2e5a7a330f95e7c60da10e53acf5a95d9635293162996a3d95d06a88152f83504d057d3400c37fcc2d20adbf6016f4bbc3edc4c5ca3
Power Drift,powerdrift,Japan,1988-08-05,SEGA Studio 128,SEGA,#input:wheel:buttons>1:pedals>2 #players:1 #genre:racing #arcadeboard:sega>yboard,pdriftj.zip|pdrift.zip,0f4d8b5ea7a04e1eac38661dcfa0f233,ee6c5105c489c15fb07ca0fc3140b0246208f400,1e2251afaa15332c51705b30bc44cbf812811c4fdcc118bb244b8d8edbf856cc,d86661623b69a0bd9462ebfba40276aff0d2f75052f648e1323ead1958a41e14ef5985f18701ca0d39f92ef5a798162a0e6c3a5cf7688d34b815c77309e9ee19
Power Drift,powerdrift,World,1988,SEGA Studio 128,SEGA,#input:wheel:positional>2:pedals>2 #players:1 #genre:racing #arcadeboard:sega>yboard,pdrifte.zip|pdrift.zip,0f4d8b5ea7a04e1eac38661dcfa0f233,ee6c5105c489c15fb07ca0fc3140b0246208f400,1e2251afaa15332c51705b30bc44cbf812811c4fdcc118bb244b8d8edbf856cc,d86661623b69a0bd9462ebfba40276aff0d2f75052f648e1323ead1958a41e14ef5985f18701ca0d39f92ef5a798162a0e6c3a5cf7688d34b815c77309e9ee19
Power Drift,powerdrift,World,1988,SEGA Studio 128,SEGA,#input:wheel:positional>2:pedals>2 #players:1 #genre:racing #arcadeboard:sega>yboard,pdrifta.zip|pdrift.zip,0f4d8b5ea7a04e1eac38661dcfa0f233,ee6c5105c489c15fb07ca0fc3140b0246208f400,1e2251afaa15332c51705b30bc44cbf812811c4fdcc118bb244b8d8edbf856cc,d86661623b69a0bd9462ebfba40276aff0d2f75052f648e1323ead1958a41e14ef5985f18701ca0d39f92ef5a798162a0e6c3a5cf7688d34b815c77309e9ee19
Power Drift,powerdrift,World,1988,SEGA Studio 128,SEGA,#input:wheel:positional>2:pedals>2 #players:1 #genre:racing #arcadeboard:sega>yboard #rev:a #mameparent,pdrift.zip,0f4d8b5ea7a04e1eac38661dcfa0f233,ee6c5105c489c15fb07ca0fc3140b0246208f400,1e2251afaa15332c51705b30bc44cbf812811c4fdcc118bb244b8d8edbf856cc,d86661623b69a0bd9462ebfba40276aff0d2f75052f648e1323ead1958a41e14ef5985f18701ca0d39f92ef5a798162a0e6c3a5cf7688d34b815c77309e9ee19
Power Drift: Tsūshin System@Power Drift 通信システム,powerdrift,Japan,1988,SEGA Studio 128,SEGA,#input:wheel:positional>2:pedals>2 #players:2:vs #genre:racing #arcadeboard:sega>yboard #rev:a #mameparent,pdriftl.zip,125a31a2a329f6fe02c7abbc2994ba82,5218c5521901c9c8841ddc3610afb131ea22c5f9,862e82a05ab7d6df51468569ccf2e0dc54b02733693e0c822683006bbd9ad2ea,711c0332580b68fae23519a0ef8a3effe12399a5d93d05c7765b737c5487596265a1b2f267779da5f4417cd2571adf97826ef7885ae967cdb2961317473dce01
Print Club@プリント倶楽部,printclub,Japan,1995,Atlus/SEGA AM4,SEGA,#input:joystick>2h:buttons>2 #players:1 #genre:notagame>purikura #arcadeboard:sega>systemc2 #mameparent,pclubj.zip,4944980e7a5979fc4d72cced715d7da2,8eb37b0df8ec564bb446422ebbdb2d537c62fc1a,8987132112c49909ca202fcc003c92f89714c45b9807613e38bf30544d49d3cc,88eebb7480641210735bd0a38a6653e56934553bb0526218b72c2024884f5caba30b04575f27f9a66da7a40851ec3d8e7efcfa0f0b4ca6216124303bafaba148
Print Club 2,printclub2,USA,1997-09-21,Atlus/SEGA AM4,SEGA,#input:joystick>8:buttons>2 #players:1 #genre:notagame>purikura #arcadeboard:sega>stv #lang:en #mameparent,pclub2.zip,8001c8e6124257d0d3797dc545c9c63f,b6c48ce026e05b65f891e785bf401643ad003de8,5dd30d141b3ba2da1792d21a27efa88587239868be9d5826d740129fcd5b4a34,6ef8b07b57b679171995202750ef7d26e539893c93f371b110a6b9eb99a1c18ab5cb18a454b1b124fe11333e0cc9782e828ab21c463d5712ad9a9d8600d371de
Print Club Vol.2: Winter Version@ウィンターバージョン プリント倶楽部 Vol.2,printclub2,Japan,1995,Atlus/SEGA AM4,SEGA,#input:joystick>2h:buttons>2 #players:1 #genre:notagame>purikura #arcadeboard:sega>systemc2 #mameparent,pclubjv2.zip,a88b05b7757b94442b84e7ed2a0ed696,4ab7431cc0fb1921f5c31e88dac0745afdf1f81b,f55463411d2808034aaf681b4a4bc6bd098cb306aeab1cea6be58b14275a9da1,1b5bbcf16a0b4e24054591df62a6f46753e3edb43b603dc43f0bb2713483cfeb80f7d636b091438504a46aa60c63a8cb69b807155bfca9f2e362c237aa580ce9
Print Club,printclub2,World,1995,Atlus/SEGA AM4,SEGA,#input:joystick>2h:buttons>2 #players:1 #genre:notagame>purikura #arcadeboard:sega>systemc2,pclub.zip|pclubjv2.zip,a88b05b7757b94442b84e7ed2a0ed696,4ab7431cc0fb1921f5c31e88dac0745afdf1f81b,f55463411d2808034aaf681b4a4bc6bd098cb306aeab1cea6be58b14275a9da1,1b5bbcf16a0b4e24054591df62a6f46753e3edb43b603dc43f0bb2713483cfeb80f7d636b091438504a46aa60c63a8cb69b807155bfca9f2e362c237aa580ce9
Print Club Vol.4: Summer Version@サマーバージョン プリント倶楽部 Vol.4,printclub4,Japan,1996,Atlus/SEGA AM4,SEGA,#input:joystick>2h:buttons>2 #players:1 #genre:notagame>purikura #arcadeboard:sega>systemc2 #mameparent,pclubjv4.zip,ae2331efc616058248dc076a761642d0,d2927f6d25305854cea86d8a055a150276d76934,6651fe60a122afe825bcb54c98acd9c83abe836f2cca36457ff204acc46459b5,14266dae9c41176b0d924a3a5e448f6d92313515350130db2a5ce514ff97afa525842da4dc64db150e3b2e558cd9f1fe2f8b20d5659efcb5396f84af4b622dce
Print Club Vol.5: Autumn Version@オータムバージョン プリント倶楽部 Vol.5,printclub5,Japan,1996,Atlus/SEGA AM4,SEGA,#input:joystick>2h:buttons>2 #players:1 #genre:notagame>purikura #arcadeboard:sega>systemc2 #mameparent,pclubjv5.zip,be1d745411da87e1a26ad4d0894cf370,a56e69824a69bafe4a5b72226bf0905555ac3251,d5a64ab21f0235e9271a724f5c91a3d6feb399cadaebe65877d56129b3d12b77,1efa456382afebdc3c62ac6212385f11e78aa0bbc2fd7a5cf3aa936ae170c2c093a24256543945ec92a9c157f7c3d712af21d6c03aeb9e0d6082edc955328596
Print Club: Pokémon B@Pokémon: Gotta Catch'em all!,printclubpokemonb,USA,1999-11-26,Atlus/SEGA AM4,SEGA,#input:joystick>8:buttons>2 #players:1 #genre:notagame>purikura #arcadeboard:sega>stv #based:manganime #lang:en #mameparent,pclubpok.zip,2e98d298c9682ea211907017fdb7d2d0,f8426ccb9003bfc722177b1247b0611929ada50c,de1931c4dcae54491a59f398bbede603fbadcf7b70c42fac18b32b89794a828c,49b510a1709c0603a5d5426a29c42cc74c9c22822e650116f6bb3cc9fdc30c41a63b382a78f21aaaa83498290e794e7f6c06c1181f8a299217b75c24e1337773
Princess Clara Daisakusen@プリクラ大作戦 プリンセス クララ,purikuradaisakusen,Japan,1996-09-10,Atlus,SEGA,#input:joystick>8:buttons>3 #players:2:coop #genre:action>runandgun #arcadeboard:sega>stv #lang:en #mameparent,prikura.zip,a2a087f16bf85d079ebff2b782d80bd4,8e5b1234e353dd4be13558d636c2cc0bbab706e3,e9be40d20f3452c7c96391263b46e0667b66508742f3780c3b481e389378c923,b9f8a3b82f7cbe4b4165a930ddd5f465b0b16b40af771b4aafb70a59ab25c13918237f5760559f4e6474678966ed518a73a5ba5e37908bed18aaa2bff42e6431
Pro Mahjong Kiwame S@プロ麻雀 極S Kiwame・s,promahjongkiwames,Japan,1995-10-20,Athena,Athena,#input:buttons>27 #players:1 #genre:board>mahjong #arcadeboard:sega>stv #lang:en #mameparent,kiwames.zip,1fab9605f9cabd2c776e206203885666,e55bd33636f2c469015b4af5136e5b3f9f0f8420,14b43b7fc887fadafc2e264eeb4958db6a298dbe920908ea16caa51cc6688558,79526e2b0cf23fbe0427d2d5765dd0f2ce3b60e5de4ec37a620a98d38af66371f647e4da74b4265ef134edacd26d3ce6fbbd9a023a1a73398338bd6dfe6a13d9
Puyo Puyo@ぷよぷよ,puyopuyo,Japan,1992-10,Compile,SEGA,#input:joystick>8:buttons>1 #players:2:vs #genre:puzzle>drop #arcadeboard:sega>systemc2 #rev:a,puyoja.zip|puyo.zip,ffa39264c5c61b69e75684101f715779,7f184c0062c0304bac1503000ed045631090e08b,801e0b514e5751a554f66a6ab513b6056f1576bd310bcf349ad4c6b844e1e309,f9b1f07f2b76f141f0552e5d0a40511de14c86bed258146c4d7d6c657267819d296359e17dea48ebe25d4e8b4963a692e3ae4bcf3dce477cf7293f219eac52ae
Puyo Puyo@ぷよぷよ,puyopuyo,Japan,1992,Compile,SEGA,#input:joystick>8:buttons>1 #players:2:vs #genre:puzzle>drop #arcadeboard:sega>systemc2 #rev:b,puyojb.zip|puyo.zip,ffa39264c5c61b69e75684101f715779,7f184c0062c0304bac1503000ed045631090e08b,801e0b514e5751a554f66a6ab513b6056f1576bd310bcf349ad4c6b844e1e309,f9b1f07f2b76f141f0552e5d0a40511de14c86bed258146c4d7d6c657267819d296359e17dea48ebe25d4e8b4963a692e3ae4bcf3dce477cf7293f219eac52ae
Puyo Puyo,puyopuyo,World,1992,Compile,SEGA,#input:joystick>8:buttons>1 #players:2:vs #genre:puzzle>drop #arcadeboard:sega>systemc2 #mameparent,puyo.zip,ffa39264c5c61b69e75684101f715779,7f184c0062c0304bac1503000ed045631090e08b,801e0b514e5751a554f66a6ab513b6056f1576bd310bcf349ad4c6b844e1e309,f9b1f07f2b76f141f0552e5d0a40511de14c86bed258146c4d7d6c657267819d296359e17dea48ebe25d4e8b4963a692e3ae4bcf3dce477cf7293f219eac52ae
Puyo Puyo Tsū@ぷよぷよ通,puyopuyo2,Japan,1994-09,Compile,SEGA,#input:joystick>8:buttons>2 #players:2:vs #genre:puzzle>drop #arcadeboard:sega>systemc2 #mameparent,puyopuy2.zip,978a9a6b0337859ed27e32dce5f338b4,6b6d6caecb3d8eafaa482ab1300b6d0ce3cea662,57ef1cd7fd719ecf3fa64bb3c46a2e71da56ec3bc025018f39519687e763dc2c,4e0d53aa5d3f744bc888623f2a8f90647d9dd3f8400c3638a142504880857c4c66415403c0cde50e2d6023a534639a86cd621a691c5310f94e0b6eda6684fab3
Puyo Puyo Sun@ぷよぷよSun,puyopuyosun,Japan,1996-11-15,Compile,Compile,#input:joystick>8:buttons>2 #players:2:vs #genre:puzzle>drop #arcadeboard:sega>stv #lang:ja #mameparent,puyosun.zip,c8d1ddb7c651ca38c91c8762a5695ae7,955aeda4abb8c63b4784a727339166b5c3539177,a41c404bcb0c26e77e76a407ab6ca2c25e4258b7ad98a2c6b41528c94560f794,1dd816b403b9c86a36a21e9dbc4f2ed5bddf33ef4c86a4b33211064c2cfcca0bf4d2fd8141957dc36ed9494d987b01931740da132a0598cedfa8d746bfbf8b0e
Puzzle & Action: Ichidant-R@Puzzle & Action イチダントア～ル,ichidantr,Japan,1994-06,SEGA AM1,SEGA,#input:joystick>8:buttons>1 #players:2:vs #genre:puzzle:minigames #arcadeboard:sega>systemc2,ichirj.zip|ichir.zip,0ddf0a06ece50e7c52328771d92930ff,39610e987df9d11d9c0aa1fe8e9f3691891a9eb2,0214d7bb03436fe3aca4bd1b6e948ce1929a352242a0e13e8c217d155e3ba474,b461c5fee370c873dadcd151fdd20ae267d16d14f02284c04c8596dc91578147e864d92e38a242aa0790c8cd8bb7e024a1b84430a9ed0aa7e41480e8b2dab807
Puzzle & Action: Ichidant-R,ichidantr,South Korea,1994,SEGA AM1,SEGA,#input:joystick>8:buttons>1 #players:2:vs #genre:puzzle:minigames #arcadeboard:sega>systemc2,ichirk.zip|ichir.zip,0ddf0a06ece50e7c52328771d92930ff,39610e987df9d11d9c0aa1fe8e9f3691891a9eb2,0214d7bb03436fe3aca4bd1b6e948ce1929a352242a0e13e8c217d155e3ba474,b461c5fee370c873dadcd151fdd20ae267d16d14f02284c04c8596dc91578147e864d92e38a242aa0790c8cd8bb7e024a1b84430a9ed0aa7e41480e8b2dab807
Puzzle & Action: Ichidant-R,ichidantr,World,1994,SEGA AM1,SEGA,#input:joystick>8:buttons>1 #players:2:vs #genre:puzzle:minigames #arcadeboard:sega>systemc2 #mameparent,ichir.zip,0ddf0a06ece50e7c52328771d92930ff,39610e987df9d11d9c0aa1fe8e9f3691891a9eb2,0214d7bb03436fe3aca4bd1b6e948ce1929a352242a0e13e8c217d155e3ba474,b461c5fee370c873dadcd151fdd20ae267d16d14f02284c04c8596dc91578147e864d92e38a242aa0790c8cd8bb7e024a1b84430a9ed0aa7e41480e8b2dab807
Puzzle & Action: Tant-R@Puzzle & Action タントア～ル,tantr,Japan,1993-06,SEGA AM1,SEGA,#input:joystick>8:buttons>1 #players:2:vs #genre:puzzle:minigames #arcadeboard:sega>systemc2 #mameparent,tantr.zip,cc97c44662b14249010f32009f4040a0,dc3d77350217697548d250699a34f252562ea71b,0e8adfb2c095fec8539970e92f9a44085fa93a17ed9e3b22fab75c7fa3a1ea9e,3a217cdabfd0e59dc534660bd5803b7ad1135ebd3cf7757673d8bd57d4be97002035c285456faa84f2c81e8c294379cf89badb7f970521d9d2efc9e9e98020de
Puzzle & Action: Tant-R@Puzzle & Action タントア～ル,tantr,South Korea,1993,SEGA AM1,SEGA,#input:joystick>8:buttons>1 #players:2:vs #genre:puzzle:minigames #arcadeboard:sega>systemc2,tantrkor.zip|tantr.zip,cc97c44662b14249010f32009f4040a0,dc3d77350217697548d250699a34f252562ea71b,0e8adfb2c095fec8539970e92f9a44085fa93a17ed9e3b22fab75c7fa3a1ea9e,3a217cdabfd0e59dc534660bd5803b7ad1135ebd3cf7757673d8bd57d4be97002035c285456faa84f2c81e8c294379cf89badb7f970521d9d2efc9e9e98020de
Puzzle & Action: BoMulEul Chajara@Puzzle & Action 보물을찾아라,sandr,South Korea,1997-01-25,SEGA AM1/CRI,SEGA,#input:joystick>8:buttons>1 #players:2:vs #genre:puzzle:minigames #arcadeboard:sega>stv #lang:ko,thuntk.zip|sandor.zip,befb9c1eee2ddefc106e2c295999fd22,180fb854d7f7564359046fed2ee6efbf691f135e,874f67af1a1ff0b5f9880bf19166eaf0ab2d667eaef7022305d2b118f67fa06e,1c645c68011152bc154f5f38e33d3322249511770842e21994b63e3774b6ea5accdc9353e14086d613f296802a2e6f64e7f1bc32e196f887f557c9261f23d81d
Puzzle & Action: Sand-R@Puzzle & Action サンドア～ル,sandr,Japan,1995-11-14,SEGA AM1/CRI,SEGA,#input:joystick>8:buttons>1 #players:2:vs #genre:puzzle:minigames #arcadeboard:sega>stv #lang:ja #mameparent,sandor.zip,befb9c1eee2ddefc106e2c295999fd22,180fb854d7f7564359046fed2ee6efbf691f135e,874f67af1a1ff0b5f9880bf19166eaf0ab2d667eaef7022305d2b118f67fa06e,1c645c68011152bc154f5f38e33d3322249511770842e21994b63e3774b6ea5accdc9353e14086d613f296802a2e6f64e7f1bc32e196f887f557c9261f23d81d
Puzzle & Action: Treasure Hunt,sandr,USA,1997-09-01,SEGA AM1/CRI,SEGA,#input:joystick>8:buttons>1 #players:2:vs #genre:puzzle:minigames #arcadeboard:sega>stv #lang:en,thunt.zip|sandor.zip,befb9c1eee2ddefc106e2c295999fd22,180fb854d7f7564359046fed2ee6efbf691f135e,874f67af1a1ff0b5f9880bf19166eaf0ab2d667eaef7022305d2b118f67fa06e,1c645c68011152bc154f5f38e33d3322249511770842e21994b63e3774b6ea5accdc9353e14086d613f296802a2e6f64e7f1bc32e196f887f557c9261f23d81d
Quartet,quartet,World,1986-04-10,SEGA,SEGA,#input:joystick>8:buttons>2 #players:4:coop #genre:action>runandgun>platformer #arcadeboard:sega>system16a,quarteta.zip|quartet.zip,f7482d757b5dd787fa16b823f95479dc,6b299cdbba9b70657ce8375fd1fdeaf53118df0b,a635613ef676e265671267d02aa1fd290be0b47ab6399b649765fb0d5c3bcda9,1953d50c407334456eb3f538a16cfb0907dafdfcbcd877bea5f20da7ee2e83e571a63b43e1e98d822fbd8714c95c2f3ba3978465c949c3e19083237c1e408545
Quartet,quartet,World,1986,SEGA,SEGA,#input:joystick>8:buttons>2 #players:4:coop #genre:action>runandgun>platformer #arcadeboard:sega>system16a #rev:a #mameparent,quartet.zip,f7482d757b5dd787fa16b823f95479dc,6b299cdbba9b70657ce8375fd1fdeaf53118df0b,a635613ef676e265671267d02aa1fd290be0b47ab6399b649765fb0d5c3bcda9,1953d50c407334456eb3f538a16cfb0907dafdfcbcd877bea5f20da7ee2e83e571a63b43e1e98d822fbd8714c95c2f3ba3978465c949c3e19083237c1e408545
Quartet 2,quartet2,World,1986-05-10,SEGA,SEGA,#input:joystick>8:buttons>2 #players:2:coop #genre:action>runandgun>platformer #arcadeboard:sega>system16,quartet2.zip|quartet.zip,f7482d757b5dd787fa16b823f95479dc,6b299cdbba9b70657ce8375fd1fdeaf53118df0b,a635613ef676e265671267d02aa1fd290be0b47ab6399b649765fb0d5c3bcda9,1953d50c407334456eb3f538a16cfb0907dafdfcbcd877bea5f20da7ee2e83e571a63b43e1e98d822fbd8714c95c2f3ba3978465c949c3e19083237c1e408545
Quartet 2,quartet2,World,1986,SEGA,SEGA,#input:joystick>8:buttons>2 #players:2:coop #genre:action>runandgun>platformer #arcadeboard:sega>system16,quartet2a.zip|quartet.zip,f7482d757b5dd787fa16b823f95479dc,6b299cdbba9b70657ce8375fd1fdeaf53118df0b,a635613ef676e265671267d02aa1fd290be0b47ab6399b649765fb0d5c3bcda9,1953d50c407334456eb3f538a16cfb0907dafdfcbcd877bea5f20da7ee2e83e571a63b43e1e98d822fbd8714c95c2f3ba3978465c949c3e19083237c1e408545
Quiz Ghost Hunter: The Quiz Adventure@クイズ　ゴースト　ハンター The Adventure Quiz,quizghosthunter,Japan,1994-09,SEGA AM1,SEGA,#input:joystick>8:buttons>3 #players:2:vs #genre:quiz #arcadeboard:sega>system24 #lang:ja #mameparent,qgh.zip,807264007cca6d6de127be90ee35954a,25b83b7072085a8cba5db8ef64acc1a2a92c27ad,1f34b084f7dcac4e63f6cf76f790c5a232e39808ce9296d2aa02aefec19b8823,c09ba81d62a4f799df6135b92af0667cf5644836a759fde9e63d9824c32d56a59faf60429c4f01e33c56268fb8aac3f35f68cd4c4b9b5e92df340afe33b055aa
Quiz Mekurumeku Story@クイズめくるめくストーリー,quizmekurumeku,Japan,1993-05,SEGA AM1,SEGA,#input:joystick>8:buttons>1 #players:4:vs #genre:quiz:puzzle #arcadeboard:sega>system24 #lang:ja #mameparent,quizmeku.zip,8255934575a6c774d02f8f97ae3a83df,b36bc2a63475a94001efb032e9133cb3e19feddf,f430bb41bd2a01357e7ba7991b849fca57e1f2d2a1a320489aba6fae0dcf8a1e,19c5f4a3178a73332fa8a00cd4416ac6a7bb11008ac051364c12f027bf648da6887f64e6880a38d4c9d450c75224bc75127f77ce776ab94772c533b2b11f791f
Quiz Omae ni Pipon Cho!@Quiz おまえに　Pipon チョ!,quizomaenipiponcho,Japan,1996,Data East,Data East,#input:joystick>8:buttons>3 #players:2:vs #genre:quiz #arcadeboard:sega>stv #lang:ja,,,,,
Quiz Rōka ni Tattenasai!@クイズ 廊下に立ってなさい!,quizroukanitattenasai,Japan,1991-12,SEGA AM1,SEGA,#input:joystick>8:buttons>1 #players:4:vs #genre:quiz:puzzle #arcadeboard:sega>system24 #lang:ja #mameparent,qrouka.zip,82bfb0c38cd7f532149b8b00dc4eb032,95909f7166b680261cdd2a83cbbb50b09455afe0,a23367a082f3a7babb8b05b1155cd6e467065deec7a329bd9807c7ed3b4702cb,39a35286a6ec17dd9ccf962fd3962228352a797803ca1c5e6b898fb53964b2659ad49de45a46910680b36c4863b4c75ec264e95a3875c45d032fe88402fbc145
Quiz Shukudai wo Wasuremashita!@クイズ 宿題を忘れました!,quizshukudaiwowasuremashita,Japan,1991-02,SEGA AM1,SEGA,#input:joystick>8:buttons>3 #players:2:vs #genre:quiz:puzzle #arcadeboard:sega>system24 #lang:ja #mameparent,qsww.zip,06ae931214d215ec9d0610c9a5b26eef,e8bd517e3604b61c52a69b561e07fef681774374,b540a5c0d3deba5cbb981c05b27519a119c7b42d35983896d9641579e2a50811,95d204b4176006610228fcc65ac8c9dc4dd5a37407aa737c8b2e68a4ca50bca8322ea8107c6317aa3d797a0950910a71b93f19e5aabafb2dbeb1f2935927f548
Racing Hero,racinghero,Japan,1990-03,SEGA/Aicom,SEGA,#input:paddle:pedals>2 #players:1 #genre:racing:sports>motogp #arcadeboard:sega>xboard #mameparent,rachero.zip,74b3aa77063f9a380329c4c1fcfb5fd6,b20d544e5102f63a30535592ad7fa05dcc5ec9cf,5b1d3a1fb2380c513c671299b0e4abbb5ae0e680d92ea02e6ca9760b2d0b21d4,6f28fb6f31a3fb9e894047da511db6a14c5812c868bb2b87226c577684bf34bc28b8626c3e11b930088f09dbd8897f448d9d8c082abbef93f498d3c0a4ca7955
Rad Mobile,radmobile,USA,1991,SEGA AM3,SEGA,#input:wheel:pedals>2:buttons:2 #players:1 #genre:racing #arcadeboard:sega>system32 #search:feature>sonic,radmu.zip|radm.zip,b6012aa92643928ea3641c77a703d07c,0852fda2358dd93ec8bd5a1537e0951575432139,d7aabc0c9f639e2bda2bb8660706d686537222b710852e2a48fd12843ff6cbc7,efe906681bcd7943ba478048a953b936a88d078b7b2ac0a71dfecf692469b2803b53ad9343592099da2962cf4c7eb02f65ad4cd6d6c2099c3266ad93c173b77c
Rad Mobile,radmobile,World,1991-02,SEGA AM3,SEGA,#input:wheel:pedals>2:buttons:2 #players:1 #genre:racing #arcadeboard:sega>system32 #search:feature>sonic #mameparent,radm.zip,b6012aa92643928ea3641c77a703d07c,0852fda2358dd93ec8bd5a1537e0951575432139,d7aabc0c9f639e2bda2bb8660706d686537222b710852e2a48fd12843ff6cbc7,efe906681bcd7943ba478048a953b936a88d078b7b2ac0a71dfecf692469b2803b53ad9343592099da2962cf4c7eb02f65ad4cd6d6c2099c3266ad93c173b77c
