Screen title @ Exact,ID,Region,Release date,Developer,Publisher,Tags,MAME filename,MD5,SHA1,SHA256,SHA512
Destination Earth,lunarrescue,World,1979,Taito,,#input:joystick>2h:buttons>1 #players:2:alt #genre:shmup:maze #tate:ccw #arcadeboard:taito #lang:en #unlicensed:bootleg,desterth.zip|lrescue.zip,992b82f695f5b8c83be5088a8db9334b,3da8bff250a9665bb5f7ce2b7700dcaa579cbf84,176b6ec7e535a61dda6bb65aba8a8452a360f9ae8ae5f00ce6e5f15dc9c6e8a7,801d19240d0da26055cd6bb63a4d4c33852492db8d8bb3da08dbc0289280092fb5ef2cc78aabb67cd0b7187722bf049a8994232f1cc97a409ebaf15664f98994
Escape from Mars,lunarrescue,World,1979,Taito,,#input:joystick>2h:buttons>1 #players:2:alt #genre:shmup:maze #tate:ccw #arcadeboard:taito #lang:en #unlicensed:bootleg,escmars.zip|lrescue.zip,992b82f695f5b8c83be5088a8db9334b,3da8bff250a9665bb5f7ce2b7700dcaa579cbf84,176b6ec7e535a61dda6bb65aba8a8452a360f9ae8ae5f00ce6e5f15dc9c6e8a7,801d19240d0da26055cd6bb63a4d4c33852492db8d8bb3da08dbc0289280092fb5ef2cc78aabb67cd0b7187722bf049a8994232f1cc97a409ebaf15664f98994
Galaxy Rescue,lunarrescue,USA,1979,Taito,Universal,#input:joystick>2h:buttons>1 #players:2:alt #genre:shmup:maze #tate:ccw #arcadeboard:taito #lang:en #unlicensed:bootleg,grescue.zip|lrescue.zip,992b82f695f5b8c83be5088a8db9334b,3da8bff250a9665bb5f7ce2b7700dcaa579cbf84,176b6ec7e535a61dda6bb65aba8a8452a360f9ae8ae5f00ce6e5f15dc9c6e8a7,801d19240d0da26055cd6bb63a4d4c33852492db8d8bb3da08dbc0289280092fb5ef2cc78aabb67cd0b7187722bf049a8994232f1cc97a409ebaf15664f98994
Moon Lander,lunarrescue,World,1979,Taito,Leisure Time,#input:joystick>2h:buttons>1 #players:2:alt #genre:shmup:maze #tate:ccw #arcadeboard:taito #lang:en #unlicensed:bootleg,mlander.zip|lrescue.zip,992b82f695f5b8c83be5088a8db9334b,3da8bff250a9665bb5f7ce2b7700dcaa579cbf84,176b6ec7e535a61dda6bb65aba8a8452a360f9ae8ae5f00ce6e5f15dc9c6e8a7,801d19240d0da26055cd6bb63a4d4c33852492db8d8bb3da08dbc0289280092fb5ef2cc78aabb67cd0b7187722bf049a8994232f1cc97a409ebaf15664f98994
Rescate Lunar,lunarrescue,Spain,1979,Taito,Niemer,#input:joystick>2h:buttons>1 #players:2:alt #genre:shmup:maze #tate:ccw #arcadeboard:taito #lang:es #unlicensed:bootleg,resclunar.zip|lrescue.zip,992b82f695f5b8c83be5088a8db9334b,3da8bff250a9665bb5f7ce2b7700dcaa579cbf84,176b6ec7e535a61dda6bb65aba8a8452a360f9ae8ae5f00ce6e5f15dc9c6e8a7,801d19240d0da26055cd6bb63a4d4c33852492db8d8bb3da08dbc0289280092fb5ef2cc78aabb67cd0b7187722bf049a8994232f1cc97a409ebaf15664f98994
Lupin III@ルパン三世 Lupin III,lupinsansei,World,1980,Taito,Taito,#input:joystick>4:buttons>1 #players:2:alt #genre:maze #tate:ccw #arcadeboard:taito #set:1 #based:manganime #lang:en #mameparent,lupin3.zip,9faac42662ce814a45aa5b78125e8297,757f2818668a6ee6717b8c9373284b8453635e2e,6e51b5e8b2da53b0be455b19f205fc30989fd5f816e316484a461f2a1ac4ec49,7b8193e6be0e5a5e1da4c29fba7a4a37c29aa092de8335c24d3de0179692650592d9d90c1824e7af66ad687bdd0909b9b9b5e26595e3442c67a2f1dced2089f2
Lupin III@ルパン三世 Lupin III,lupinsansei,World,1980,Taito,Taito,#input:joystick>4:buttons>1 #players:2:alt #genre:maze #tate:ccw #arcadeboard:taito #set:2 #based:manganime #lang:en,lupin3a.zip|lupin3.zip,9faac42662ce814a45aa5b78125e8297,757f2818668a6ee6717b8c9373284b8453635e2e,6e51b5e8b2da53b0be455b19f205fc30989fd5f816e316484a461f2a1ac4ec49,7b8193e6be0e5a5e1da4c29fba7a4a37c29aa092de8335c24d3de0179692650592d9d90c1824e7af66ad687bdd0909b9b9b5e26595e3442c67a2f1dced2089f2
Ninja-kun: Majō no Bōken@忍者くん　魔城の冒険,ninjakunmajounobouken,Japan,1984,UPL,Taito,#input:joystick>2h:buttons>2 #players:2:alt #genre:action:platformer #arcadeboard:taito #lang:en #mameparent,ninjakun.zip,8173d6b5a67b5179d9fc29a35b1a23d6,ee0373ba3c941ecfd8591224cd14730547e763f0,57f45b0132be821ad15530ca65ac206b582b8f97d574e7620c8f15456786ed9a,798de9df7af3acd4d1377973b4e4950f62b9f2888e5ad32edf23a5b2369da089afa979adb594e82c8d246962c8311e637b193bc487aef30d262d1ab1cfa32801
Operation Thunderbolt,operationthunderbolt,Japan,1988-09-14,Taito,Taito,#input:stick:buttons>2 #players:2:coop #genre:shooting #arcadeboard:taito #lang:ja,othunderj.zip|othunder.zip,4f4d8d13060118b631d80d1d5509bebe,399002d7147492cf97c843ca7576433205ee6888,3351722ac9e9d228d47b18ff5e22b7b04c715397692cdeaf902217f148c17f5f,c5917d2e978167f217e902c0541146788b790c5cef5caf64d5de9eb147deea100c49cc48f1f7acd524fb101e5fd5845e2afdf7b4715040e4fe9f6452c804c6a3
Operation Thunderbolt,operationthunderbolt,Japan,1988,Taito,Taito,#input:stick:buttons>2 #players:2:coop #genre:shooting #arcadeboard:taito #lang:ja,othunderjsc.zip|othunder.zip,4f4d8d13060118b631d80d1d5509bebe,399002d7147492cf97c843ca7576433205ee6888,3351722ac9e9d228d47b18ff5e22b7b04c715397692cdeaf902217f148c17f5f,c5917d2e978167f217e902c0541146788b790c5cef5caf64d5de9eb147deea100c49cc48f1f7acd524fb101e5fd5845e2afdf7b4715040e4fe9f6452c804c6a3
Operation Thunderbolt,operationthunderbolt,USA,1988,Taito,Taito,#input:stick:buttons>2 #players:2:coop #genre:shooting #arcadeboard:taito #lang:en,othunderua.zip|othunder.zip,4f4d8d13060118b631d80d1d5509bebe,399002d7147492cf97c843ca7576433205ee6888,3351722ac9e9d228d47b18ff5e22b7b04c715397692cdeaf902217f148c17f5f,c5917d2e978167f217e902c0541146788b790c5cef5caf64d5de9eb147deea100c49cc48f1f7acd524fb101e5fd5845e2afdf7b4715040e4fe9f6452c804c6a3
Operation Thunderbolt,operationthunderbolt,USA,1988,Taito,Taito,#input:stick:buttons>2 #players:2:coop #genre:shooting #arcadeboard:taito #lang:en #rev:1,othunderua.zip|othunder.zip,4f4d8d13060118b631d80d1d5509bebe,399002d7147492cf97c843ca7576433205ee6888,3351722ac9e9d228d47b18ff5e22b7b04c715397692cdeaf902217f148c17f5f,c5917d2e978167f217e902c0541146788b790c5cef5caf64d5de9eb147deea100c49cc48f1f7acd524fb101e5fd5845e2afdf7b4715040e4fe9f6452c804c6a3
Operation Thunderbolt,operationthunderbolt,World,1988,Taito,Taito,#input:stick:buttons>2 #players:2:coop #genre:shooting #arcadeboard:taito #lang:en,othunder.zip|othundero.zip,4f4d8d13060118b631d80d1d5509bebe,399002d7147492cf97c843ca7576433205ee6888,3351722ac9e9d228d47b18ff5e22b7b04c715397692cdeaf902217f148c17f5f,c5917d2e978167f217e902c0541146788b790c5cef5caf64d5de9eb147deea100c49cc48f1f7acd524fb101e5fd5845e2afdf7b4715040e4fe9f6452c804c6a3
Operation Thunderbolt,operationthunderbolt,World,1988,Taito,Taito,#input:stick:buttons>2 #players:2:coop #genre:shooting #arcadeboard:taito #lang:en #rev:1 #mameparent,othunder.zip,4f4d8d13060118b631d80d1d5509bebe,399002d7147492cf97c843ca7576433205ee6888,3351722ac9e9d228d47b18ff5e22b7b04c715397692cdeaf902217f148c17f5f,c5917d2e978167f217e902c0541146788b790c5cef5caf64d5de9eb147deea100c49cc48f1f7acd524fb101e5fd5845e2afdf7b4715040e4fe9f6452c804c6a3
Phoenix,phoenix,Japan,1980-12,Amstar,Taito,#input:joystick>2h:buttons:2 #players:2:alt #tate:cw #genre:shmup #arcadeboard:taito,phoenixj.zip|phoenix.zip,6207ff84ffc9a13cb26bb82d9f5f6191,b021ae238ebcf42e895ad90cf3bb1d362d61b2e8,3927e094204afd1dec7e3656d98e2d727cfadb1aca3d864296220f2b50a8fcca,3abadf00265a5986ce1040caec89e7dbc1dd1c95993353228e877f90615bbcd435b6904b4e079a929e5108f8ea2232d61e9823f1f82b1fb1aa0b79953151b005
Phoenix,phoenix,World,1980-12,Amstar,Taito,#input:joystick>2h:buttons:2 #players:2:alt #tate:cw #genre:shmup #arcadeboard:taito,phoenixt.zip|phoenix.zip,6207ff84ffc9a13cb26bb82d9f5f6191,b021ae238ebcf42e895ad90cf3bb1d362d61b2e8,3927e094204afd1dec7e3656d98e2d727cfadb1aca3d864296220f2b50a8fcca,3abadf00265a5986ce1040caec89e7dbc1dd1c95993353228e877f90615bbcd435b6904b4e079a929e5108f8ea2232d61e9823f1f82b1fb1aa0b79953151b005
Phoenix,phoenix,World,1981,Amstar,Taito,#input:joystick>2h:buttons:2 #players:2:alt #tate:cw #genre:shmup #set:1 #arcadeboard:taito #mameparent,phoenix.zip,6207ff84ffc9a13cb26bb82d9f5f6191,b021ae238ebcf42e895ad90cf3bb1d362d61b2e8,3927e094204afd1dec7e3656d98e2d727cfadb1aca3d864296220f2b50a8fcca,3abadf00265a5986ce1040caec89e7dbc1dd1c95993353228e877f90615bbcd435b6904b4e079a929e5108f8ea2232d61e9823f1f82b1fb1aa0b79953151b005
Phoenix,phoenix,World,1981,Amstar,Taito,#input:joystick>2h:buttons:2 #players:2:alt #tate:cw #genre:shmup #set:2 #arcadeboard:taito,phoenix2.zip|phoenix.zip,6207ff84ffc9a13cb26bb82d9f5f6191,b021ae238ebcf42e895ad90cf3bb1d362d61b2e8,3927e094204afd1dec7e3656d98e2d727cfadb1aca3d864296220f2b50a8fcca,3abadf00265a5986ce1040caec89e7dbc1dd1c95993353228e877f90615bbcd435b6904b4e079a929e5108f8ea2232d61e9823f1f82b1fb1aa0b79953151b005
Phoenix,phoenix,World,1981,Amstar,Centuri,#input:joystick>2h:buttons:2 #players:2:alt #tate:cw #genre:shmup #set:1 #arcadeboard:taito,phoenixa.zip|phoenix.zip,6207ff84ffc9a13cb26bb82d9f5f6191,b021ae238ebcf42e895ad90cf3bb1d362d61b2e8,3927e094204afd1dec7e3656d98e2d727cfadb1aca3d864296220f2b50a8fcca,3abadf00265a5986ce1040caec89e7dbc1dd1c95993353228e877f90615bbcd435b6904b4e079a929e5108f8ea2232d61e9823f1f82b1fb1aa0b79953151b005
Phoenix,phoenix,World,1981,Amstar,Centuri,#input:joystick>2h:buttons:2 #players:2:alt #tate:cw #genre:shmup #set:2 #arcadeboard:taito,phoenixb.zip|phoenix.zip,6207ff84ffc9a13cb26bb82d9f5f6191,b021ae238ebcf42e895ad90cf3bb1d362d61b2e8,3927e094204afd1dec7e3656d98e2d727cfadb1aca3d864296220f2b50a8fcca,3abadf00265a5986ce1040caec89e7dbc1dd1c95993353228e877f90615bbcd435b6904b4e079a929e5108f8ea2232d61e9823f1f82b1fb1aa0b79953151b005
Phoenix,phoenix,World,1981,Amstar,Irecsa/GGI,#input:joystick>2h:buttons:2 #players:2:alt #tate:cw #genre:shmup #arcadeboard:taito,phoenixc.zip|phoenix.zip,6207ff84ffc9a13cb26bb82d9f5f6191,b021ae238ebcf42e895ad90cf3bb1d362d61b2e8,3927e094204afd1dec7e3656d98e2d727cfadb1aca3d864296220f2b50a8fcca,3abadf00265a5986ce1040caec89e7dbc1dd1c95993353228e877f90615bbcd435b6904b4e079a929e5108f8ea2232d61e9823f1f82b1fb1aa0b79953151b005
Phoenix,phoenix,World,1981,Amstar,GGI,#input:joystick>2h:buttons:2 #players:2:alt #tate:cw #genre:shmup #set:1 #arcadeboard:taito,phoenixc2.zip|phoenix.zip,6207ff84ffc9a13cb26bb82d9f5f6191,b021ae238ebcf42e895ad90cf3bb1d362d61b2e8,3927e094204afd1dec7e3656d98e2d727cfadb1aca3d864296220f2b50a8fcca,3abadf00265a5986ce1040caec89e7dbc1dd1c95993353228e877f90615bbcd435b6904b4e079a929e5108f8ea2232d61e9823f1f82b1fb1aa0b79953151b005
Phoenix,phoenix,World,1981,Amstar,GGI,#input:joystick>2h:buttons:2 #players:2:alt #tate:cw #genre:shmup #set:2 #arcadeboard:taito,phoenixc3.zip|phoenix.zip,6207ff84ffc9a13cb26bb82d9f5f6191,b021ae238ebcf42e895ad90cf3bb1d362d61b2e8,3927e094204afd1dec7e3656d98e2d727cfadb1aca3d864296220f2b50a8fcca,3abadf00265a5986ce1040caec89e7dbc1dd1c95993353228e877f90615bbcd435b6904b4e079a929e5108f8ea2232d61e9823f1f82b1fb1aa0b79953151b005
Phoenix,phoenix,World,1981,Amstar,GGI,#input:joystick>2h:buttons:2 #players:2:alt #tate:cw #genre:shmup #set:3 #arcadeboard:taito,phoenixc4.zip|phoenix.zip,6207ff84ffc9a13cb26bb82d9f5f6191,b021ae238ebcf42e895ad90cf3bb1d362d61b2e8,3927e094204afd1dec7e3656d98e2d727cfadb1aca3d864296220f2b50a8fcca,3abadf00265a5986ce1040caec89e7dbc1dd1c95993353228e877f90615bbcd435b6904b4e079a929e5108f8ea2232d61e9823f1f82b1fb1aa0b79953151b005
Phoenix,phoenix,World,1981,Amstar,,#input:joystick>2h:buttons:2 #players:2:alt #tate:cw #genre:shmup #arcadeboard:taito #unlicensed:bootleg,phoenixbl.zip|phoenix.zip,6207ff84ffc9a13cb26bb82d9f5f6191,b021ae238ebcf42e895ad90cf3bb1d362d61b2e8,3927e094204afd1dec7e3656d98e2d727cfadb1aca3d864296220f2b50a8fcca,3abadf00265a5986ce1040caec89e7dbc1dd1c95993353228e877f90615bbcd435b6904b4e079a929e5108f8ea2232d61e9823f1f82b1fb1aa0b79953151b005
Phoenix,phoenix,Spain,1981,Amstar,Assa,#input:joystick>2h:buttons:2 #players:2:alt #tate:cw #genre:shmup #arcadeboard:taito #unlicensed:bootleg,phoenixass.zip|phoenix.zip,6207ff84ffc9a13cb26bb82d9f5f6191,b021ae238ebcf42e895ad90cf3bb1d362d61b2e8,3927e094204afd1dec7e3656d98e2d727cfadb1aca3d864296220f2b50a8fcca,3abadf00265a5986ce1040caec89e7dbc1dd1c95993353228e877f90615bbcd435b6904b4e079a929e5108f8ea2232d61e9823f1f82b1fb1aa0b79953151b005
Phoenix,phoenix,World,1981,Amstar,D&L,#input:joystick>2h:buttons:2 #players:2:alt #tate:cw #genre:shmup #arcadeboard:taito #unlicensed:bootleg,phoenixdal.zip|phoenix.zip,6207ff84ffc9a13cb26bb82d9f5f6191,b021ae238ebcf42e895ad90cf3bb1d362d61b2e8,3927e094204afd1dec7e3656d98e2d727cfadb1aca3d864296220f2b50a8fcca,3abadf00265a5986ce1040caec89e7dbc1dd1c95993353228e877f90615bbcd435b6904b4e079a929e5108f8ea2232d61e9823f1f82b1fb1aa0b79953151b005
Phoenix,phoenix,World,1981,Amstar,G. Universal Video,#input:joystick>2h:buttons:2 #players:2:alt #tate:cw #genre:shmup #arcadeboard:taito #unlicensed:bootleg,phoenixgu.zip|phoenix.zip,6207ff84ffc9a13cb26bb82d9f5f6191,b021ae238ebcf42e895ad90cf3bb1d362d61b2e8,3927e094204afd1dec7e3656d98e2d727cfadb1aca3d864296220f2b50a8fcca,3abadf00265a5986ce1040caec89e7dbc1dd1c95993353228e877f90615bbcd435b6904b4e079a929e5108f8ea2232d61e9823f1f82b1fb1aa0b79953151b005
Phoenix,phoenix,World,1981,Amstar,Hellomat Automaten,#input:joystick>2h:buttons:2 #players:2:alt #tate:cw #genre:shmup #arcadeboard:taito #unlicensed:bootleg,phoenixha.zip|phoenix.zip,6207ff84ffc9a13cb26bb82d9f5f6191,b021ae238ebcf42e895ad90cf3bb1d362d61b2e8,3927e094204afd1dec7e3656d98e2d727cfadb1aca3d864296220f2b50a8fcca,3abadf00265a5986ce1040caec89e7dbc1dd1c95993353228e877f90615bbcd435b6904b4e079a929e5108f8ea2232d61e9823f1f82b1fb1aa0b79953151b005
Phoenix,phoenix,World,1981,Amstar,IDI,#input:joystick>2h:buttons:2 #players:2:alt #tate:cw #genre:shmup #arcadeboard:taito #unlicensed:bootleg,phoenixi.zip|phoenix.zip,6207ff84ffc9a13cb26bb82d9f5f6191,b021ae238ebcf42e895ad90cf3bb1d362d61b2e8,3927e094204afd1dec7e3656d98e2d727cfadb1aca3d864296220f2b50a8fcca,3abadf00265a5986ce1040caec89e7dbc1dd1c95993353228e877f90615bbcd435b6904b4e079a929e5108f8ea2232d61e9823f1f82b1fb1aa0b79953151b005
Phoenix,phoenix,World,1981,Amstar,Sonic,#input:joystick>2h:buttons:2 #players:2:alt #tate:cw #genre:shmup #arcadeboard:taito #unlicensed:bootleg,phoenixs.zip|phoenix.zip,6207ff84ffc9a13cb26bb82d9f5f6191,b021ae238ebcf42e895ad90cf3bb1d362d61b2e8,3927e094204afd1dec7e3656d98e2d727cfadb1aca3d864296220f2b50a8fcca,3abadf00265a5986ce1040caec89e7dbc1dd1c95993353228e877f90615bbcd435b6904b4e079a929e5108f8ea2232d61e9823f1f82b1fb1aa0b79953151b005
Phoenix,phoenix,World,1981,Amstar,TPN,#input:joystick>2h:buttons:2 #players:2:alt #tate:cw #genre:shmup #arcadeboard:taito #unlicensed:bootleg,phoenix3.zip|phoenix.zip,6207ff84ffc9a13cb26bb82d9f5f6191,b021ae238ebcf42e895ad90cf3bb1d362d61b2e8,3927e094204afd1dec7e3656d98e2d727cfadb1aca3d864296220f2b50a8fcca,3abadf00265a5986ce1040caec89e7dbc1dd1c95993353228e877f90615bbcd435b6904b4e079a929e5108f8ea2232d61e9823f1f82b1fb1aa0b79953151b005
Phoenix Part 2,phoenix,World,1981,Amstar,,#input:joystick>2h:buttons:2 #players:2:alt #tate:cw #genre:shmup #arcadeboard:taito #unlicensed:bootleg,phoenxp2.zip|phoenix.zip,6207ff84ffc9a13cb26bb82d9f5f6191,b021ae238ebcf42e895ad90cf3bb1d362d61b2e8,3927e094204afd1dec7e3656d98e2d727cfadb1aca3d864296220f2b50a8fcca,3abadf00265a5986ce1040caec89e7dbc1dd1c95993353228e877f90615bbcd435b6904b4e079a929e5108f8ea2232d61e9823f1f82b1fb1aa0b79953151b005
Ave Fénix,phoenix,Spain,1981,Amstar,Electrogame,#input:joystick>2h:buttons:2 #players:2:alt #tate:cw #genre:shmup #arcadeboard:taito #unlicensed:bootleg,avefenix.zip|phoenix.zip,6207ff84ffc9a13cb26bb82d9f5f6191,b021ae238ebcf42e895ad90cf3bb1d362d61b2e8,3927e094204afd1dec7e3656d98e2d727cfadb1aca3d864296220f2b50a8fcca,3abadf00265a5986ce1040caec89e7dbc1dd1c95993353228e877f90615bbcd435b6904b4e079a929e5108f8ea2232d61e9823f1f82b1fb1aa0b79953151b005
Ave Fénix,phoenix,Spain,1981,Amstar,Laguna,#input:joystick>2h:buttons:2 #players:2:alt #tate:cw #genre:shmup #arcadeboard:taito #unlicensed:bootleg,avefenixl.zip|phoenix.zip,6207ff84ffc9a13cb26bb82d9f5f6191,b021ae238ebcf42e895ad90cf3bb1d362d61b2e8,3927e094204afd1dec7e3656d98e2d727cfadb1aca3d864296220f2b50a8fcca,3abadf00265a5986ce1040caec89e7dbc1dd1c95993353228e877f90615bbcd435b6904b4e079a929e5108f8ea2232d61e9823f1f82b1fb1aa0b79953151b005
Ave Fénix,phoenix,Spain,1981,Amstar,Recreativos Franco,#input:joystick>2h:buttons:2 #players:2:alt #tate:cw #genre:shmup #arcadeboard:taito #unlicensed:bootleg,avefenixrf.zip|phoenix.zip,6207ff84ffc9a13cb26bb82d9f5f6191,b021ae238ebcf42e895ad90cf3bb1d362d61b2e8,3927e094204afd1dec7e3656d98e2d727cfadb1aca3d864296220f2b50a8fcca,3abadf00265a5986ce1040caec89e7dbc1dd1c95993353228e877f90615bbcd435b6904b4e079a929e5108f8ea2232d61e9823f1f82b1fb1aa0b79953151b005
Batman Part 2,phoenix,World,1981,Amstar,,#input:joystick>2h:buttons:2 #players:2:alt #tate:ccw #genre:shmup #arcadeboard:taito #unlicensed:bootleg,batman2.zip|phoenix.zip,6207ff84ffc9a13cb26bb82d9f5f6191,b021ae238ebcf42e895ad90cf3bb1d362d61b2e8,3927e094204afd1dec7e3656d98e2d727cfadb1aca3d864296220f2b50a8fcca,3abadf00265a5986ce1040caec89e7dbc1dd1c95993353228e877f90615bbcd435b6904b4e079a929e5108f8ea2232d61e9823f1f82b1fb1aa0b79953151b005
Condor,phoenix,World,1981,Amstar,Sidam,#input:joystick>2h:buttons:2 #players:2:alt #tate:cw #genre:shmup #arcadeboard:taito #unlicensed:bootleg,condor.zip|phoenix.zip,6207ff84ffc9a13cb26bb82d9f5f6191,b021ae238ebcf42e895ad90cf3bb1d362d61b2e8,3927e094204afd1dec7e3656d98e2d727cfadb1aca3d864296220f2b50a8fcca,3abadf00265a5986ce1040caec89e7dbc1dd1c95993353228e877f90615bbcd435b6904b4e079a929e5108f8ea2232d61e9823f1f82b1fb1aa0b79953151b005
Condor,phoenix,World,1981,Amstar,S C Novar,#input:joystick>2h:buttons:2 #players:2:alt #tate:cw #genre:shmup #arcadeboard:taito #unlicensed:bootleg,condorn.zip|phoenix.zip,6207ff84ffc9a13cb26bb82d9f5f6191,b021ae238ebcf42e895ad90cf3bb1d362d61b2e8,3927e094204afd1dec7e3656d98e2d727cfadb1aca3d864296220f2b50a8fcca,3abadf00265a5986ce1040caec89e7dbc1dd1c95993353228e877f90615bbcd435b6904b4e079a929e5108f8ea2232d61e9823f1f82b1fb1aa0b79953151b005
Condor,phoenix,World,1981,Amstar,Valadon Automation,#input:joystick>2h:buttons:2 #players:2:alt #tate:cw #genre:shmup #arcadeboard:taito #unlicensed:bootleg,condorva.zip|phoenix.zip,6207ff84ffc9a13cb26bb82d9f5f6191,b021ae238ebcf42e895ad90cf3bb1d362d61b2e8,3927e094204afd1dec7e3656d98e2d727cfadb1aca3d864296220f2b50a8fcca,3abadf00265a5986ce1040caec89e7dbc1dd1c95993353228e877f90615bbcd435b6904b4e079a929e5108f8ea2232d61e9823f1f82b1fb1aa0b79953151b005
Falcon,phoenix,World,1981,Amstar,BGV,#input:joystick>2h:buttons:2 #players:2:alt #tate:cw #genre:shmup #arcadeboard:taito #unlicensed:bootleg,falcon.zip|phoenix.zip,6207ff84ffc9a13cb26bb82d9f5f6191,b021ae238ebcf42e895ad90cf3bb1d362d61b2e8,3927e094204afd1dec7e3656d98e2d727cfadb1aca3d864296220f2b50a8fcca,3abadf00265a5986ce1040caec89e7dbc1dd1c95993353228e877f90615bbcd435b6904b4e079a929e5108f8ea2232d61e9823f1f82b1fb1aa0b79953151b005
Fenix,phoenix,World,1981,Amstar,Orio,#input:joystick>2h:buttons:2 #players:2:alt #tate:cw #genre:shmup #arcadeboard:taito #unlicensed:bootleg,fenix.zip|phoenix.zip,6207ff84ffc9a13cb26bb82d9f5f6191,b021ae238ebcf42e895ad90cf3bb1d362d61b2e8,3927e094204afd1dec7e3656d98e2d727cfadb1aca3d864296220f2b50a8fcca,3abadf00265a5986ce1040caec89e7dbc1dd1c95993353228e877f90615bbcd435b6904b4e079a929e5108f8ea2232d61e9823f1f82b1fb1aa0b79953151b005
Fenix,phoenix,World,1981,Amstar,Niemer,#input:joystick>2h:buttons:2 #players:2:alt #tate:cw #genre:shmup #arcadeboard:taito #unlicensed:bootleg,fenixn.zip|phoenix.zip,6207ff84ffc9a13cb26bb82d9f5f6191,b021ae238ebcf42e895ad90cf3bb1d362d61b2e8,3927e094204afd1dec7e3656d98e2d727cfadb1aca3d864296220f2b50a8fcca,3abadf00265a5986ce1040caec89e7dbc1dd1c95993353228e877f90615bbcd435b6904b4e079a929e5108f8ea2232d61e9823f1f82b1fb1aa0b79953151b005
Griffon,phoenix,World,1981,Amstar,Videotron,#input:joystick>2h:buttons:2 #players:2:alt #tate:cw #genre:shmup #arcadeboard:taito #unlicensed:bootleg,griffon.zip|phoenix.zip,6207ff84ffc9a13cb26bb82d9f5f6191,b021ae238ebcf42e895ad90cf3bb1d362d61b2e8,3927e094204afd1dec7e3656d98e2d727cfadb1aca3d864296220f2b50a8fcca,3abadf00265a5986ce1040caec89e7dbc1dd1c95993353228e877f90615bbcd435b6904b4e079a929e5108f8ea2232d61e9823f1f82b1fb1aa0b79953151b005
Griffon,phoenix,World,1981,Amstar,Olympia,#input:joystick>2h:buttons:2 #players:2:alt #tate:cw #genre:shmup #arcadeboard:taito #unlicensed:bootleg,griffono.zip|phoenix.zip,6207ff84ffc9a13cb26bb82d9f5f6191,b021ae238ebcf42e895ad90cf3bb1d362d61b2e8,3927e094204afd1dec7e3656d98e2d727cfadb1aca3d864296220f2b50a8fcca,3abadf00265a5986ce1040caec89e7dbc1dd1c95993353228e877f90615bbcd435b6904b4e079a929e5108f8ea2232d61e9823f1f82b1fb1aa0b79953151b005
Next Fase,phoenix,World,1981,Amstar,Petaco,#input:joystick>2h:buttons:2 #players:2:alt #tate:cw #genre:shmup #arcadeboard:taito #unlicensed:bootleg,nextfase.zip|phoenix.zip,6207ff84ffc9a13cb26bb82d9f5f6191,b021ae238ebcf42e895ad90cf3bb1d362d61b2e8,3927e094204afd1dec7e3656d98e2d727cfadb1aca3d864296220f2b50a8fcca,3abadf00265a5986ce1040caec89e7dbc1dd1c95993353228e877f90615bbcd435b6904b4e079a929e5108f8ea2232d61e9823f1f82b1fb1aa0b79953151b005
Next Fase,phoenix,World,1981,Amstar,Petaco,#input:joystick>2h:buttons:2 #players:2:alt #tate:cw #genre:shmup #arcadeboard:taito #unlicensed:bootleg,nextfase.zip|phoenix.zip,6207ff84ffc9a13cb26bb82d9f5f6191,b021ae238ebcf42e895ad90cf3bb1d362d61b2e8,3927e094204afd1dec7e3656d98e2d727cfadb1aca3d864296220f2b50a8fcca,3abadf00265a5986ce1040caec89e7dbc1dd1c95993353228e877f90615bbcd435b6904b4e079a929e5108f8ea2232d61e9823f1f82b1fb1aa0b79953151b005
Vautour,phoenix,World,1981,Amstar,Jeutel,#input:joystick>2h:buttons:2 #players:2:alt #tate:cw #genre:shmup #arcadeboard:taito #unlicensed:bootleg,vautour.zip|phoenix.zip,6207ff84ffc9a13cb26bb82d9f5f6191,b021ae238ebcf42e895ad90cf3bb1d362d61b2e8,3927e094204afd1dec7e3656d98e2d727cfadb1aca3d864296220f2b50a8fcca,3abadf00265a5986ce1040caec89e7dbc1dd1c95993353228e877f90615bbcd435b6904b4e079a929e5108f8ea2232d61e9823f1f82b1fb1aa0b79953151b005
Vautour,phoenix,World,1981,Amstar,Jeutel,#input:joystick>2h:buttons:2 #players:2:alt #tate:cw #genre:shmup #arcadeboard:taito #unlicensed:bootleg,vautourz.zip|phoenix.zip,6207ff84ffc9a13cb26bb82d9f5f6191,b021ae238ebcf42e895ad90cf3bb1d362d61b2e8,3927e094204afd1dec7e3656d98e2d727cfadb1aca3d864296220f2b50a8fcca,3abadf00265a5986ce1040caec89e7dbc1dd1c95993353228e877f90615bbcd435b6904b4e079a929e5108f8ea2232d61e9823f1f82b1fb1aa0b79953151b005
Vautour,phoenix,World,1981,Amstar,Jeutel,#input:joystick>2h:buttons:2 #players:2:alt #tate:cw #genre:shmup #arcadeboard:taito #unlicensed:bootleg,vautourza.zip|phoenix.zip,6207ff84ffc9a13cb26bb82d9f5f6191,b021ae238ebcf42e895ad90cf3bb1d362d61b2e8,3927e094204afd1dec7e3656d98e2d727cfadb1aca3d864296220f2b50a8fcca,3abadf00265a5986ce1040caec89e7dbc1dd1c95993353228e877f90615bbcd435b6904b4e079a929e5108f8ea2232d61e9823f1f82b1fb1aa0b79953151b005
